circuit,aspect_ratio,grid_w,grid_h,area_mwta,delay_ns,power_w,adp,adp_reduction_pct_vs_baseline,vtr_success,vtr_seconds,dsp_coords,bram_coords
mkDelayWorker32B,1.8,90,50,13127900.0,7.80403,0.2078,21289219.185808603,-151.1811368655146,True,87.84,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [2, 43], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [10, 43], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [18, 43], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [26, 43], [34, 1], [34, 7], [34, 13], [34, 19], [34, 25], [34, 31], [34, 37], [34, 43], [42, 1], [42, 7], [42, 13]]"
mkDelayWorker32B,1.9,95,50,13879700.0,8.11675,0.2081,23444141.2402975,-176.60601350278958,True,90.97,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [2, 43], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [10, 43], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [18, 43], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [26, 43], [34, 1], [34, 7], [34, 13], [34, 19], [34, 25], [34, 31], [34, 37], [34, 43], [42, 1], [42, 7], [42, 13]]"
mkDelayWorker32B,0.1,44,440,55133600.0,17.623,0.3557,345605032.24696004,-3977.6255882649502,True,177.21,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [2, 43], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [10, 43], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [18, 43], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [26, 43], [34, 1], [34, 7], [34, 13], [34, 19], [34, 25], [34, 31], [34, 37], [34, 43], [42, 1], [42, 7], [42, 13]]"
reduction_layer,0.4,36,90,20177200.0,7.92286,0.1821,29110711.9172232,-150.43207057895432,True,244.48,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,0.6,36,60,13498000.0,7.38605,0.1622,16170837.650380002,-39.113614510567665,True,273.33,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,0.2,36,180,40294800.0,6.91226,0.2921,81358068.0138408,-599.9028223337601,True,320.34,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,1.2,53,44,14134100.0,6.95091,0.1721,16907939.8950351,-45.45471815249395,True,289.32,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,0.9,40,44,10011000.0,7.62722,0.1439,10987642.706538001,5.47609685381644,True,322.28,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,0.3,36,120,28189900.0,7.20409,0.2282,46343444.000886194,-298.6808935454165,True,353.1,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,0.7,36,51,10459100.0,6.99934,0.1547,11325091.4949718,2.57311052211367,True,351.38,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,0.8,36,45,9961610.0,6.98061,0.153,10639331.5004613,8.472529809206746,True,362.55,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,0.5,36,72,16654500.0,7.2481,0.1768,21342143.52036,-83.60104718822663,True,383.19,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,1.1,48,44,12145900.0,7.45446,0.1569,14205902.624526601,-22.209776896536656,True,366.19,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,1.0,44,44,11616900.0,6.67123,0.1658,12849336.1542846,-10.539579651388225,True,392.33,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,0.1,36,360,82708300.0,6.94183,0.4779,274384831.3185231,-2260.463105057219,True,415.46,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,1.3,57,44,15520400.0,6.95313,0.1777,19176559.268000398,-64.97107517401682,True,411.67,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,1.6,70,44,18885800.0,7.63503,0.1827,26344179.7771698,-126.6322963196759,True,362.64,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,1.4,61,44,16976000.0,7.12011,0.1816,21950171.304576002,-88.83175598723258,True,407.71,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,1.5,66,44,17347900.0,6.60081,0.1949,22318036.381625097,-91.99640593468324,True,409.73,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,0.3,36,120,29261000.0,18.6407,0.1301,70962462.50326999,-518.7593112968956,True,232.86,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,1.7,74,44,20742800.0,7.32558,0.1953,29676428.8729272,-155.29879005257717,True,357.01,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,0.7,36,51,12731500.0,19.4539,0.07386,18293447.435001,-59.51026129632386,True,199.18,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,1.2,38,32,8803600.0,18.9887,0.06051,10115391.308053201,11.798543363948447,True,143.23,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,1.1,36,33,9372710.0,18.8173,0.06238,11001904.201181538,4.068567714038728,True,169.65,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,0.9,36,40,10346400.0,18.9765,0.06556,12871949.411376,-12.237347350572549,True,181.37,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,1.8,79,44,20893900.0,6.9558,0.2046,29735293.356252,-155.8051862714161,True,380.77,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,0.8,36,45,11320200.0,19.3042,0.06911,15102428.948492402,-31.68608029419562,True,243.42,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,0.5,36,72,17898800.0,18.6078,0.09191,30611295.582722407,-166.91610612861982,True,294.94,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,1.9,83,44,21985000.0,7.53104,0.1991,32964969.95704,-183.58927484800654,True,371.63,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,0.4,36,90,21799000.0,18.9671,0.1053,43537739.49837,-279.62861993682486,True,327.46,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,0.6,36,60,15546100.0,18.3376,0.08425,24017835.263079997,-109.42423193869375,True,300.64,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,1.0,36,36,9876390.0,19.5419,0.06326,12209396.71237566,-6.460199302582269,True,300.88,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,1.3,41,32,10004100.0,19.6376,0.06319,12414087.129770398,-8.245003510728319,True,206.25,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,1.4,45,32,10339100.0,18.701,0.06597,12755399.055327,-11.221083039889086,True,212.58,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,0.2,36,180,42696100.0,19.9933,0.1728,147508289.76326403,-1186.2029383534186,True,490.18,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,1.5,48,32,12035500.0,18.9453,0.07047,16068298.664830502,-40.10801013430441,True,247.98,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
reduction_layer,2.0,87,44,22537700.0,6.87231,0.216,33455389.194791995,-187.80822715364636,True,555.8,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [2, 31], [2, 37], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [10, 31], [10, 37], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [18, 31], [18, 37], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [26, 31], [26, 37], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,1.8,57,32,13919500.0,18.7153,0.07712,20090347.527151998,-75.1783853194642,True,256.67,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,1.9,60,32,13985100.0,19.4516,0.07724,21011795.796398398,-83.21298102488161,True,247.0,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,1.6,51,32,12828900.0,19.4218,0.07223,17996850.637344602,-56.924076660435816,True,294.23,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
arm_core,1.7,54,32,12292000.0,19.328,0.07195,17093864.8832,-49.050465406885046,True,301.25,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
softmax,0.3,21,70,8241400.0,6.37826,0.07093,3728491.6240065205,-4.190765745001178,True,291.19,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
arm_core,2.0,63,32,15452700.0,18.7265,0.08194,23711386.397907,-106.75214190583418,True,335.87,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
softmax,0.4,24,60,7490960.0,6.24273,0.06934,3242618.583580272,9.386704514262634,True,320.55,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,0.1,13,130,13229400.0,7.8764,0.07994,8329751.6900304,-132.77059319698427,True,352.96,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,0.2,18,90,9447230.0,6.74125,0.0744,4738248.759269999,-32.40790547576663,True,391.24,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,0.7,32,46,7592810.0,6.32444,0.07228,3470905.207858192,3.0073531326712604,True,332.4,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,0.5,27,54,7314050.0,6.13752,0.07183,3224457.9054454803,9.894195251033864,True,396.56,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,0.8,34,43,7544400.0,6.39707,0.07148,3449771.68482384,3.597918479167233,True,318.3,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,0.9,36,40,7687930.0,6.27094,0.07241,3490925.762881622,2.447889100326288,True,306.72,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,0.6,30,50,7734110.0,6.24715,0.07331,3542056.6109533156,1.019064054970161,True,378.26,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,1.1,40,36,7429280.0,6.28099,0.07106,3315889.3644944318,7.339190522001834,True,303.71,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,1.2,42,35,7588870.0,6.25158,0.07211,3421073.4769218056,4.399875023087034,True,297.33,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,1.3,44,34,7726200.0,6.08128,0.07428,3490059.58161408,2.4720940868570693,True,303.62,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,1.0,38,38,7710950.0,6.21792,0.07223,3463144.65227952,3.2242178355828335,True,332.42,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,1.5,51,34,9144230.0,6.31917,0.08013,4630227.4238335835,-29.389305250557136,True,271.98,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,1.4,47,34,8271700.0,6.18852,0.07644,3912931.5627729595,-9.344844228188567,True,323.62,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,1.6,54,34,9698350.0,6.35566,0.08319,5127782.947243591,-43.29323644111112,True,266.61,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,1.7,57,34,9848170.0,6.35104,0.08626,5395228.448939968,-50.76686235390271,True,254.88,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,1.8,61,34,10991700.0,6.24929,0.09174,6301650.038723821,-76.09634383089148,True,246.86,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
arm_core,0.1,36,360,86139800.0,23.4519,0.3008,607658706.266496,-5198.498238779321,True,952.25,[],"[[2, 1], [2, 7], [2, 13], [2, 19], [2, 25], [10, 1], [10, 7], [10, 13], [10, 19], [10, 25], [18, 1], [18, 7], [18, 13], [18, 19], [18, 25], [26, 1], [26, 7], [26, 13], [26, 19], [26, 25], [34, 1], [34, 7], [34, 13], [34, 19]]"
softmax,1.9,64,34,11362900.0,6.40048,0.09325,6781887.323404,-89.516325817162,True,228.48,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
softmax,2.0,67,34,11908400.0,6.27656,0.09747,7285276.92902688,-103.5832874110203,True,181.04,"[[6, 1], [6, 5], [6, 9], [6, 13], [6, 17], [6, 21], [6, 25], [6, 29]]",[]
