circuit,seed,grid_w,grid_h,block_type,x,y,x_norm,y_norm,dist_to_center_norm,dist_to_edge_norm,source
custom_macbuf,7,12,12,DSP,5,4,0.4166666666666667,0.3333333333333333,0.3748277841470601,0.6,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,9,18,0.2571428571428571,0.5142857142857142,0.37435064886346636,0.47058823529411764,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,21,6,0.6,0.17142857142857143,0.5144957554275265,0.29411764705882354,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,18,19,0.5142857142857142,0.5428571428571428,0.04159451654038515,0.9411764705882353,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,6,18,0.17142857142857143,0.5142857142857142,0.4991341984846218,0.29411764705882354,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,12,5,0.34285714285714286,0.14285714285714285,0.5955428450387232,0.23529411764705882,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,22,5,0.6285714285714286,0.14285714285714285,0.5657465900491573,0.23529411764705882,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,13,3,0.37142857142857144,0.08571428571428572,0.6576670522058206,0.11764705882352941,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,17,1,0.4857142857142857,0.02857142857142857,0.7083290928701351,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,9,4,0.2571428571428571,0.11428571428571428,0.6922707232905777,0.17647058823529413,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,12,14,0.34285714285714286,0.4,0.2999423243289873,0.6470588235294118,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,5,15,0.14285714285714285,0.42857142857142855,0.554940066591565,0.23529411764705882,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,7,35,35,BRAM,4,12,0.11428571428571428,0.34285714285714286,0.6335488008393535,0.17647058823529413,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,2,9,0.05714285714285714,0.2571428571428571,0.76357382269101,0.058823529411764705,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,11,4,0.3142857142857143,0.11428571428571428,0.651057165328784,0.17647058823529413,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,13,7,0.37142857142857144,0.2,0.5025884556069137,0.35294117647058826,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,8,14,0.22857142857142856,0.4,0.44798665328611226,0.4117647058823529,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,12,4,0.34285714285714286,0.11428571428571428,0.6335488008393535,0.17647058823529413,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,14,8,0.4,0.22857142857142856,0.44798665328611226,0.4117647058823529,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,7,14,0.2,0.4,0.4868513340366721,0.35294117647058826,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,10,2,0.2857142857142857,0.05714285714285714,0.7440653318043247,0.058823529411764705,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,2,18,0.05714285714285714,0.5142857142857142,0.6655122646461624,0.058823529411764705,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,21,16,0.6,0.45714285714285713,0.14997116216449366,0.8235294117647058,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,3,8,0.08571428571428572,0.22857142857142856,0.7498558108224683,0.11764705882352941,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,1,3,0.02857142857142857,0.08571428571428572,0.9430129142283176,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,5,17,0.14285714285714285,0.4857142857142857,0.5423261445466405,0.23529411764705882,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,19,6,0.5428571428571428,0.17142857142857143,0.5008643048801883,0.29411764705882354,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,15,14,0.42857142857142855,0.4,0.20797258270192576,0.7647058823529411,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,10,16,0.2857142857142857,0.45714285714285713,0.3429971702850177,0.5294117647058824,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,12,17,0.34285714285714286,0.4857142857142857,0.25300956667772434,0.6470588235294118,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,9,6,0.2571428571428571,0.17142857142857143,0.6239177481057773,0.29411764705882354,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,16,18,0.45714285714285713,0.5142857142857142,0.0831890330807703,0.8823529411764706,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,17,19,0.4857142857142857,0.5428571428571428,0.05882352941176471,0.9411764705882353,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,6,2,0.17142857142857143,0.05714285714285714,0.831890330807703,0.058823529411764705,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,19,12,0.5428571428571428,0.34285714285714286,0.25300956667772434,0.6470588235294118,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,20,16,0.5714285714285714,0.45714285714285713,0.11764705882352942,0.8823529411764706,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,42,35,35,BRAM,2,2,0.05714285714285714,0.05714285714285714,0.9411764705882354,0.058823529411764705,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,18,2,0.5142857142857142,0.05714285714285714,0.6655122646461624,0.058823529411764705,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,1,9,0.02857142857142857,0.2571428571428571,0.8000865005138496,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,12,5,0.34285714285714286,0.14285714285714285,0.5955428450387232,0.23529411764705882,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,7,16,0.2,0.45714285714285713,0.4650408323777029,0.35294117647058826,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,9,15,0.2571428571428571,0.42857142857142855,0.3946002313234923,0.47058823529411764,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,12,19,0.34285714285714286,0.5428571428571428,0.25300956667772434,0.6470588235294118,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,21,7,0.6,0.2,0.4742504557822676,0.35294117647058826,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,11,17,0.3142857142857143,0.4857142857142857,0.29411764705882354,0.5882352941176471,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,18,13,0.5142857142857142,0.37142857142857144,0.20797258270192576,0.7058823529411765,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,19,16,0.5428571428571428,0.45714285714285713,0.09300816647554058,0.8823529411764706,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,11,4,0.3142857142857143,0.11428571428571428,0.651057165328784,0.17647058823529413,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,10,14,0.2857142857142857,0.4,0.37203266590216233,0.5294117647058824,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,13,2,0.37142857142857144,0.05714285714285714,0.6972511524193941,0.058823529411764705,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,5,17,0.14285714285714285,0.4857142857142857,0.5423261445466405,0.23529411764705882,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,13,9,0.37142857142857144,0.2571428571428571,0.4282417581929717,0.47058823529411764,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,3,15,0.08571428571428572,0.42857142857142855,0.6362737544936452,0.11764705882352941,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,8,4,0.22857142857142856,0.11428571428571428,0.7156191212115552,0.17647058823529413,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,2,10,0.05714285714285714,0.2857142857142857,0.7440653318043247,0.058823529411764705,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,19,9,0.5428571428571428,0.2571428571428571,0.3766543669078147,0.47058823529411764,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,20,19,0.5714285714285714,0.5428571428571428,0.09300816647554058,0.8823529411764706,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,8,18,0.22857142857142856,0.5142857142857142,0.4159451654038515,0.4117647058823529,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,6,16,0.17142857142857143,0.45714285714285713,0.5060191333554487,0.29411764705882354,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,14,15,0.4,0.42857142857142855,0.20797258270192576,0.7647058823529411,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
arm_core,123,35,35,BRAM,9,3,0.2571428571428571,0.08571428571428572,0.7276068751089989,0.11764705882352941,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,7,41,41,DSP,19,12,0.4634146341463415,0.2926829268292683,0.32596012026013244,0.55,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,7,41,41,DSP,17,15,0.4146341463414634,0.36585365853658536,0.2549509756796392,0.7,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,7,41,41,DSP,1,9,0.024390243902439025,0.21951219512195122,0.8246211251235321,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,7,41,41,DSP,7,16,0.17073170731707318,0.3902439024390244,0.5255949010407159,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,7,41,41,DSP,14,14,0.34146341463414637,0.34146341463414637,0.35,0.65,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,7,41,41,DSP,15,11,0.36585365853658536,0.2682926829268293,0.41231056256176607,0.5,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,7,41,41,DSP,13,14,0.3170731707317073,0.34146341463414637,0.3758324094593227,0.6,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,7,41,41,DSP,7,11,0.17073170731707318,0.2682926829268293,0.6082762530298219,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,42,41,41,DSP,2,9,0.04878048780487805,0.21951219512195122,0.7945124291035351,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,42,41,41,DSP,11,4,0.2682926829268293,0.0975609756097561,0.6973162840490676,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,42,41,41,DSP,13,7,0.3170731707317073,0.17073170731707318,0.5700877125495689,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,42,41,41,DSP,12,4,0.2926829268292683,0.0975609756097561,0.6800735254367721,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,42,41,41,DSP,8,14,0.1951219512195122,0.34146341463414637,0.5220153254455275,0.35,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,42,41,41,DSP,14,8,0.34146341463414637,0.1951219512195122,0.5220153254455275,0.35,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,42,41,41,DSP,7,14,0.17073170731707318,0.34146341463414637,0.5533985905294664,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,42,41,41,DSP,10,2,0.24390243902439024,0.04878048780487805,0.7762087348130012,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,123,41,41,DSP,18,2,0.43902439024390244,0.04878048780487805,0.6800735254367721,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,123,41,41,DSP,18,13,0.43902439024390244,0.3170731707317073,0.30207614933986426,0.6,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,123,41,41,DSP,1,11,0.024390243902439025,0.2682926829268293,0.7905694150420949,0.0,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,123,41,41,DSP,18,7,0.43902439024390244,0.17073170731707318,0.5062114182829147,0.3,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,123,41,41,DSP,12,5,0.2926829268292683,0.12195121951219512,0.6490377492873585,0.2,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,123,41,41,DSP,14,11,0.34146341463414637,0.2682926829268293,0.43156691254080165,0.5,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,123,41,41,DSP,13,2,0.3170731707317073,0.04878048780487805,0.7288689868556626,0.05,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
softmax,123,41,41,DSP,11,4,0.2682926829268293,0.0975609756097561,0.6973162840490676,0.15,data_export/logs/det_actions_and_timing.json decoded through FPGAEnv (no VTR); core grid from baselines/*_resources.txt
